d,l,nc,w,association,country,dob,fname,height1,height2,lname,locality,name1,nick1,reach,sapm,slpm,stance,str_acc,str_def,sub_avg,td_acc,td_avg,td_def,weight1,eff,active,grind,ape_ratio,st_ratio,age,wc,w_pct,z_sapm,z_slpm,z_str_acc,z_str_def,z_td_acc,z_td_avg,z_td_def,z_eff,z_active,z_grind,z_st_ratio,z_age,z_ape_ratio,fights
0,3,0.0,12,Team Four Corners,USA,1976-08-24,Floyd,72.0,71.0,Sword,"Farmington, New Mexico",Floyd Sword,,,1.57,0.78,Orthodox,0.42,0.4,0.0,0.0,0.0,0.33,185.0,0.4968152866242038,2.35,,,,42.68493150684932,mw,0.8,-0.6568830253803227,-1.0988289587327051,-0.016398965698684768,-0.6790911138385474,-1.0835921925258176,-0.7142461385527447,-0.3535792296885574,-0.43646457990422716,-1.0625453472533044,,,0.8386328340713827,,15.0
1,5,0.0,14,Hilti NHB,Sweden,1980-11-12,Per,70.0,70.0,Eklund,Stockholm,Per Eklund,,72.0,2.38,2.07,Orthodox,0.61,0.67,3.6,0.11,2.07,0.5,155.0,0.8697478991596639,4.449999999999999,0.575,1.0285714285714285,15.0,,lw,0.7,-0.461838106907899,-0.3121565838745418,1.5191510590940345,1.0074380521663258,-0.7615222344835622,0.24501342621063368,0.1343529246639208,-0.08436234316713707,-0.49641116029255294,-0.5512549035267958,-0.3703661637845778,,0.16966250229930965,20.0
0,4,0.0,17,Xtreme Couture,USA,1992-09-04,Kevin,69.0,69.0,Lee,"Grand Rapids, Michigan",Kevin Lee,The Motown Phenom,77.0,3.18,4.06,Orthodox,0.43,0.52,1.0,0.43,3.1,0.8,155.0,1.2767295597484274,7.24,3.1,1.1159420289855073,19.645161290322577,26.643835616438356,lw,0.8095238095238095,-0.06616332630508234,0.9639003444434134,0.2344399513707948,-0.16039711385116678,0.3612682272805987,0.7814557532621716,1.0915898150676726,0.40734024169966565,0.4785345668292948,0.11646112350508259,-0.2980952562647372,-1.7229552311536858,3.3200714903865296,21.0
2,22,1.0,21,Berger MMA,USA,1973-05-20,Steve,71.0,70.0,Berger,"St. Louis, Missouri",Steve Berger,The Red Nosed Pitbull,,3.26,1.0,Orthodox,0.27,0.36,1.7,0.4,0.84,0.16,170.0,0.3067484662576687,4.26,0.49411764705882355,,17.857142857142858,45.95068493150685,ww,0.4666666666666667,-0.028134240211538042,-1.0288011666848225,-0.9911816574496392,-1.2584848251569098,0.1551669747910058,-0.39091167544059513,-0.9919891428539066,-0.7784149912095983,-0.552171154602767,-0.505214408405495,-0.40971779187559376,1.7389058137284155,,46.0
0,2,0.0,11,MMA Factory,France,1992-04-08,Taylor,66.0,66.0,Lapilus,Paris,Taylor Lapilus,Double Impact,73.0,2.0,3.77,Southpaw,0.45,0.61,0.6,0.4,0.58,0.81,135.0,1.885,5.77,0.9666666666666667,1.106060606060606,97.5,27.052054794520547,bw,0.8461538461538461,-0.6922853852508862,0.39018736652588,0.404043916385627,0.5308518954397383,0.2998045246712701,-0.5190979433763846,0.9737944422979531,1.2471289902691396,-0.2815327836781727,-0.42328925840922177,0.9655468421510486,-1.1604145786678077,2.832805377339005,13.0
1,4,0.0,16,Kings MMA,USA,1989-05-06,Beneil,70.0,70.0,Dariush,"Yorba Linda, California",Beneil Dariush,,72.0,2.68,3.91,Southpaw,0.48,0.6,0.8,0.31,1.59,0.8,155.0,1.458955223880597,6.59,1.9875,1.0285714285714285,36.88679245283019,29.97808219178082,lw,0.7619047619047619,-0.3134600641818427,0.8677151488415579,0.5913041479605835,0.46244830802482884,-0.059778195880961615,-0.004979114551247901,1.0915898150676726,0.6274996217396306,0.2513966734138105,-0.17773059137529945,-0.029844434956816913,-1.0777558332888413,0.16966250229930965,21.0
0,17,2.0,27,Jackson-Wink MMA,Belarus,1979-02-04,Andrei,75.0,76.0,Arlovski,Minsk,Andrei Arlovski,The Pitbull,77.0,2.57,3.12,Orthodox,0.42,0.58,0.3,0.36,0.58,0.78,240.0,1.2140077821011674,5.6899999999999995,1.9333333333333333,1.0266666666666666,80.68965517241381,40.23561643835617,hw,0.6136363636363636,-0.3389600053624606,0.36791582019536284,0.005440550369533519,0.7368147918986914,0.1916751660004496,-0.28238814943699486,1.100949098110961,0.1571478082817396,-0.14911874479901774,-0.11596859730133025,0.6500445437910454,0.02432389830550233,-0.20201940339669128,46.0
0,13,0.0,24,factoryX Muay Thai,USA,1986-11-20,Chris,74.0,75.0,Camozzi,"Englewood, Colorado",Chris Camozzi,,76.0,2.96,3.57,Orthodox,0.44,0.56,0.5,0.19,0.27,0.57,185.0,1.2060810810810811,6.529999999999999,0.54,1.027027027027027,198.33333333333331,32.43835616438356,mw,0.6486486486486487,-0.12947187563736495,0.7605072043065699,0.11151296675106528,0.4308552468475121,-0.4664720958601748,-0.5916142807513358,0.3761001997324155,0.13829652818204205,0.25146787137709364,-0.630879862773868,3.0435666976864586,-0.7926384648456778,-0.0709160108735767,37.0
2,10,0.0,17,Jackson-Wink MMA,USA,1975-10-31,Keith,74.0,74.0,Jardine,"Albuquerque, New Mexico",Keith Jardine,The Dean of Mean,76.0,2.98,3.25,Orthodox,0.36,0.59,0.7,0.45,1.18,0.62,185.0,1.0906040268456376,6.23,1.6857142857142857,1.027027027027027,41.3135593220339,43.5013698630137,mw,0.5862068965517241,-0.12188322600077563,0.5472500099794847,-0.40013476304793455,0.6389701894761476,0.378008036419126,-0.17829950075399517,0.5281167475284516,0.044718464542689344,0.15716070257586923,-0.1321743926834259,0.06950454933927243,0.9686111354289452,-0.0709160108735767,29.0
1,11,0.0,57,K Dojo Warrior Tribe,Russia,1977-06-20,Aleksei,74.0,73.0,Oleinik,Moscow,Aleksei Oleinik,The Boa Constrictor,80.0,3.28,3.06,Orthodox,0.48,0.53,2.7,0.39,2.99,0.11,240.0,0.9329268292682927,6.34,1.1074074074074074,1.0810810810810811,15.351170568561871,41.863013698630134,hw,0.8260869565217391,-0.16376719360208786,0.3363147518217362,0.3272102436533878,0.4116454881506289,0.2821065263698923,0.6537826115254832,-0.8113889370447664,-0.04302352771906303,-0.005553740951513585,-0.35371381514249217,-0.3926422469952326,0.25369476246565287,1.912307401409066,69.0
0,0,0.0,8,Tristar Gym,USA,1974-11-19,Tom,74.0,74.0,Murphy,"St. Albans, Vermont",Tom Murphy,,,0.17,2.5,Southpaw,0.71,0.84,2.5,0.85,7.51,0.0,227.0,14.705882352941176,2.67,3.004,,4.993342210386152,44.44931506849315,hw,1.0,-0.9311610592003404,0.04137144700122136,1.5606607345748293,2.4276951713886183,1.6687207187013462,2.4095883540775165,-1.1253548831151097,9.76536398508571,-0.8161438395981904,0.19222596580863874,-0.5579348900031276,0.6182168092117524,,8.0
0,8,1.0,16,CW Combat Sports,Brazil,1977-06-07,Chris,73.0,73.0,Wilson,"Ribeirao Preto, Sao Paulo",Chris Wilson,The Professor,75.0,1.36,2.32,Orthodox,0.5,0.55,1.6,0.5,1.31,0.6,170.0,1.7058823529411762,3.6799999999999997,0.81875,1.0273972602739727,26.5648854961832,41.8986301369863,ww,0.6666666666666666,-0.9261629338507962,-0.15746834719435593,0.6272495551480276,0.25522980699257986,0.4889081079181337,-0.10661973965894171,0.4208416773747842,0.873427197296963,-0.7500970165331152,-0.42497558868597957,-0.23546809921970602,1.0166370364022814,-0.018555777772920088,25.0
0,15,0.0,34,Jackson-Wink MMA,USA,1981-12-08,Clay,67.0,67.0,Guida,"Round Lake, Illinois",Clay Guida,The Carpenter,70.0,2.39,2.33,Orthodox,0.32,0.65,0.7,0.37,3.43,0.69,155.0,0.9748953974895397,4.720000000000001,4.9,1.044776119402985,10.189504373177844,37.391780821917806,lw,0.6938775510204082,-0.4568921721503637,-0.14543557816465805,-0.5506612811267405,0.8517266966973266,0.15074501569981855,0.9533256250359654,0.7406029552529634,0.04267359414336393,-0.4020615737968898,0.5924567071317682,-0.4452093958796509,0.35684529294145356,0.7539712217422381,49.0
0,3,0.0,9,OAMA,Canada,1985-08-14,Mark,72.0,72.0,Holst,"Ottawa, Ontario",Mark Holst,Boots,,1.67,0.25,Orthodox,0.19,0.47,2.3,1.0,0.76,0.6,155.0,0.14970059880239522,1.92,0.3304347826086957,,4.934210526315789,33.706849315068496,lw,0.75,-0.8129994746928987,-1.4792036238437272,-1.4785081922601915,-0.5496755025236646,2.3612387372980104,-0.43725788295200174,0.45343188813183793,-0.9543010974093895,-1.3805017300482063,-0.615928216519552,-0.5269729411816011,-0.3562140251589693,,12.0
0,4,0.0,9,,USA,1980-05-05,Rob,73.0,,Yundt,"Wasilla, Alaska",Rob Yundt,Monster,,2.55,1.37,Orthodox,0.41,0.31,0.0,1.0,2.94,0.0,185.0,0.5372549019607844,3.92,,,6.9897959183673475,38.986301369863014,mw,0.6923076923076923,-0.2850391931874461,-0.7056360066921415,-0.08035493192355979,-1.3034359417244559,2.1644083162407237,0.6210785352848177,-1.3568884451423955,-0.40369390591559356,-0.5690044971935615,,-0.580611056611881,0.2498049587938339,,13.0
0,3,1.0,15,American Top Team OKC,USA,1979-10-01,Jerrod,68.0,68.0,Sanders,"Oklahoma City, Oklahoma",Jerrod Sanders,J-Reazie,72.0,1.14,0.88,Orthodox,0.64,0.46,1.6,0.33,2.2,0.5,135.0,0.7719298245614036,2.02,1.375,1.0588235294117647,5.999999999999999,39.58082191780822,bw,0.8333333333333334,-1.0537307747483136,-1.1344071588699383,1.986956147724187,-0.8252544750067661,0.05621334837586339,0.5121956033539502,-0.007770870370884889,-0.3001149000982951,-1.44483270009135,-0.33968839400832285,-0.7272371823576224,1.3792562348644029,1.2835341165480736,19.0
1,7,0.0,12,Aegis Athletics,Canada,1975-01-06,Kalib,75.0,75.0,Starnes,"Surrey, British Columbia",Kalib Starnes,,74.0,4.43,2.71,Orthodox,0.48,0.53,0.6,0.33,1.46,0.25,185.0,0.6117381489841986,7.14,2.4333333333333336,0.9866666666666667,27.84246575342466,44.31780821917808,mw,0.6,0.42829387265195007,0.1873784945525282,0.367336831650565,0.2227403042188758,-0.011752024632858942,-0.05112572229327493,-0.5968057061622152,-0.3433356115672487,0.4432257812729174,0.19324854498988847,-0.18564719655714515,1.0985894367865077,-1.4487734177870575,20.0
0,4,0.0,16,American Kickboxing Academy,USA,1984-10-17,Luke,75.0,75.0,Rockhold,"San Jose, California",Luke Rockhold,,77.0,2.32,4.29,Southpaw,0.48,0.58,1.2,0.4,0.71,0.68,185.0,1.8491379310344829,6.609999999999999,0.5916666666666667,1.0266666666666666,90.63380281690141,34.53150684931507,mw,0.8,-0.37230866400822327,1.240335891542512,0.367336831650565,0.5695985419332689,0.215608010980799,-0.3917697717416327,0.7105366048836951,0.6594045112967621,0.27661644972408694,-0.6083904431958078,1.003663767494793,-0.45940550431823524,-0.08321830914958982,20.0
1,12,0.0,30,Prater MMA,Brazil,1981-06-25,Carlo,71.0,72.0,Prater,"Brasilia, Federal District",Carlo Prater,Neo,72.0,4.07,2.03,Switch,0.47,0.35,1.7,0.09,0.43,0.57,155.0,0.4987714987714987,6.1,0.2529411764705882,1.0140845070422535,70.81395348837208,37.846575342465755,lw,0.6976744186046512,0.3740248671155511,-0.3378059693683701,0.5199313086426257,-1.4839436353376583,-0.8316966383438222,-0.6091277547257955,0.35770819909146273,-0.5325644924520895,0.08016964606983007,-0.6364207800090214,0.4980052056398642,0.4448511269969713,-0.35270689402994704,43.0
0,0,1.0,6,Drysdale Jiu-Jitsu,USA,1981-10-05,Robert,75.0,75.0,Drysdale,"Las Vegas, Nevada",Robert Drysdale,,78.0,0.0,0.0,Orthodox,0.0,0.0,21.9,1.0,7.32,0.0,205.0,,0.0,0.33424657534246577,1.04,0.0,37.56712328767123,lhw,1.0,-0.9971021356073516,-1.3977306477380471,-2.592323386928151,-3.519723021590332,2.56650558228699,2.776851046869718,-1.1549927142953476,,-1.4818557042862848,-0.46123382220947795,-0.6778542797567229,-0.1972296061688044,0.41533417319264293,7.0
0,9,0.0,12,Syndicate MMA,USA,1982-04-20,Bristol,73.0,73.0,Marunde,"Las Vegas, Nevada",Bristol Marunde,,71.0,4.4,1.42,Orthodox,0.21,0.47,0.0,0.33,1.6,0.14,170.0,0.3227272727272727,5.82,,0.9726027397260274,13.312499999999998,37.02739726027397,ww,0.5714285714285714,0.5106829759720172,-0.7515589059378559,-1.4133811042142481,-0.3821237223335215,-0.07845181839798383,0.06879443348292953,-1.0562087255915744,-0.7595501299552986,-0.01981883630734769,,-0.5006601467331544,0.1483517854990596,-2.2965973220592493,21.0
0,12,0.0,31,Canadian Martial Arts Centre,Canada,1989-10-10,Jordan,72.0,71.0,Mein,"Lethbridge, Alberta",Jordan Mein,Young Gun,73.0,2.55,3.35,Orthodox,0.44,0.69,0.2,0.58,1.56,0.66,170.0,1.3137254901960786,5.9,7.8,1.0138888888888888,32.21153846153846,29.54794520547945,ww,0.7209302325581395,-0.36371338362410294,0.5224352922565386,0.20505010838341883,1.3705984833132554,0.755901014419836,0.04459937511853348,0.6135004255877876,0.410439875954741,0.007481282579596907,1.3005679533908938,-0.1224735397185714,-1.1848421036830532,-0.5801562973712914,43.0
1,8,0.0,19,Team Conquest,USA,1984-07-25,Eric,68.0,68.0,Wisely,"Clinton, Iowa",Eric Wisely,Little Lee,,2.08,1.42,Southpaw,0.47,0.56,0.9,0.0,0.0,0.27,145.0,0.6826923076923076,3.5,0.0,,,34.76164383561644,fw,0.6785714285714286,-0.6287260608596571,-0.8603954028819798,0.4984313271618802,0.07102487935147744,-1.0911151815213223,-0.8265563042528498,-0.7434594603050774,-0.4435527402432562,-0.8745471210342115,-0.8275821981443633,,0.27610202128223965,,28.0
0,6,0.0,10,Champions Gym,USA,1978-07-27,Drew,72.0,72.0,McFedries,"Bettendorf, Iowa",Drew McFedries,The Massacre,72.0,4.56,5.13,Southpaw,0.51,0.52,0.7,1.0,1.42,0.56,185.0,1.125,9.69,2.0285714285714285,1.0,54.190140845070424,40.76164383561644,mw,0.625,0.4776200952897806,1.8001360266511108,0.5592047303251901,0.15336865667599703,2.1644083162407237,-0.06929340493052069,0.3456968901732086,0.07259160857192513,1.2448367160833278,0.017064151982043026,0.31339582958664974,0.5324423389270573,-0.9935883815745682,16.0
0,7,0.0,10,Strong Style Fight Team,USA,1968-08-02,Jeff,70.0,,Cox,"Cleveland, Ohio",Jeff Cox,The Grinder,,1.69,0.56,Orthodox,0.25,0.33,0.0,0.5,4.23,0.8,155.0,0.33136094674556216,2.25,,,1.9858156028368794,50.75068493150685,lw,0.5882352941176471,-0.8031076051778282,-1.280420886266558,-1.050271156352445,-1.639654990806657,0.6068786407915089,1.3699798596391017,1.0915898150676726,-0.7348247148071899,-1.2651855687757299,,-0.5728450139749904,2.941884129415555,,17.0
0,5,0.0,8,Grudge Training Center,USA,1981-02-20,Cody,75.0,75.0,Donovan,"Denver, Colorado",Cody Donovan,Donnybrook,74.0,5.44,5.61,Orthodox,0.59,0.45,1.7,0.28,1.67,0.0,205.0,1.03125,11.05,0.9823529411764705,0.9866666666666667,50.389221556886234,38.18904109589041,lhw,0.6153846153846154,0.4456639286406709,1.7771466168557422,1.0226256779117677,-0.31317420256945583,0.006705683798926128,0.12946376623829176,-1.1549927142953476,-0.033926534418613555,1.1467310983793737,-0.3495556460194509,0.16128141424734777,-0.1125143184438602,-1.5540928891420358,13.0
0,8,0.0,7,Gamebred Combat Club,Australia,1989-02-11,Bec,66.0,66.0,Rawlings,"Brisbane, Queensland",Bec Rawlings,Rowdy,64.0,5.66,4.48,Orthodox,0.42,0.57,0.4,0.4,0.71,0.68,125.0,0.7915194346289753,10.14,1.775,0.9696969696969697,94.64788732394366,30.208219178082192,flw,0.4666666666666667,1.5063008122281152,0.9815462099959895,0.0816114220072577,0.09826390484934709,0.2928765457857164,-0.4610933437727408,0.5635605681703391,-0.40896655242283014,1.5678708124868908,-0.24758472609578175,0.6545462670300742,-0.22695967814178544,-1.726488697357341,15.0
0,7,0.0,19,Arizona Combat Sports,USA,1984-03-20,John,66.0,66.0,Moraga,"Phoenix, Arizona",John Moraga,Chicano,66.0,2.55,2.57,Orthodox,0.43,0.56,1.1,0.23,0.62,0.44,125.0,1.007843137254902,5.119999999999999,0.5636363636363636,1.0,62.177419354838705,35.10958904109589,flw,0.7307692307692307,-0.6022943232690057,-0.3935784313920354,0.1787357589415164,0.013022927148708889,-0.32894633720078154,-0.5236079345803013,-0.2236929983602545,-0.023743509077505796,-0.6275856669229245,-0.5051276989945838,0.1985991827161391,0.8783950437499641,-0.5271260948468806,26.0
1,2,0.0,9,Caveira Team,Brazil,1983-06-25,Marcelo,72.0,72.0,Guimaraes,"Itapemirim, Espirito Santo",Marcelo Guimaraes,Magrao,73.0,4.41,4.67,Orthodox,0.51,0.62,0.0,0.13,1.99,0.0,185.0,1.0589569160997732,9.08,,1.0138888888888888,35.201005025125625,35.846575342465755,mw,0.75,0.4207052230153609,1.4935788098059257,0.5592047303251901,0.8470851321047839,-0.6613521263861672,0.18959607265023123,-1.3568884451423955,0.0190728905108123,1.0530788061875043,,-0.04627141886995236,-0.25004448199732937,-0.5194373021865594,12.0
0,5,0.0,16,Gracie Jiu-Jitsu,USA,1977-07-16,Javier,67.0,67.0,Vazquez,"Pomona, California",Javier Vazquez,Showtime,69.0,1.99,2.43,Southpaw,0.36,0.72,1.5,0.52,2.56,0.57,145.0,1.221105527638191,4.42,1.7066666666666668,1.0298507462686568,14.23828125,41.79178082191781,fw,0.7619047619047619,-0.6732802328734425,-0.24228768544480878,-0.4271433765009757,1.4068724060926474,0.8465749594087529,0.6194122139569994,0.1674154315037541,0.2868471012536187,-0.573873674307046,-0.25114742263879297,-0.5719322806016655,1.6695571618615637,0.2965968470818859,21.0
0,7,1.0,11,Syndicate MMA,Brazil,1984-07-02,Vinny,75.0,75.0,Magalhaes,Rio de Janeiro,Vinny Magalhaes,Pezao,79.0,3.97,2.14,Orthodox,0.24,0.68,0.8,0.44,1.55,0.66,205.0,0.5390428211586902,6.11,1.9375,1.0533333333333332,20.70967741935484,34.824657534246576,lhw,0.6111111111111112,0.05579883407365007,-0.1866366466274038,-1.1218356317390314,1.3257285271523258,0.5755501056851625,0.07323607178240313,0.7751293689017629,-0.137938812407761,-0.028401825165273557,-0.18496988179012563,-0.3329743828868767,-0.5707979013787988,0.9076909387763075,19.0
1,13,0.0,15,Apex MMA,USA,1981-11-10,George,73.0,73.0,Roop,"Tucson, Arizona",George Roop,,72.0,2.47,3.43,Orthodox,0.34,0.6,0.1,0.57,1.05,0.59,135.0,1.388663967611336,5.9,10.5,0.9863013698630136,49.0,37.46849315068493,bw,0.5172413793103449,-0.4947512770371759,0.2108233047146073,-0.5123789543893288,0.440444804076638,0.8913830956744005,-0.21989549463363314,0.27719970427490664,0.5571878611036151,-0.24120505324251565,1.528535004338297,0.06827880730219019,0.9510720675271319,-1.0950317374447316,29.0
0,4,0.0,23,Jackson-Wink MMA,Russia,1986-11-04,Rustam,68.0,70.0,Khabilov,"Makhachkala, Republic of Dagestan",Rustam Khabilov,Tiger,73.0,2.2,2.1,Orthodox,0.34,0.66,0.1,0.42,3.94,0.61,155.0,0.9545454545454545,4.300000000000001,39.4,1.0735294117647058,7.99492385786802,32.48219178082192,lw,0.8518518518518519,-0.5508649325435326,-0.2929195447541705,-0.40791560249082487,0.9295823744318261,0.3261810253504686,1.2189426995954646,0.4853397844786297,0.01808742597789128,-0.5488275972345872,9.715705393309907,-0.47935338261208715,-0.5931935903566565,1.7907573976887667,27.0
1,15,1.0,14,SBG Ireland,Ireland,1986-08-11,Artem,69.0,69.0,Lobov,Dublin,Artem Lobov,The Russian Hammer,65.0,4.82,3.52,Southpaw,0.41,0.5,0.0,0.25,0.39,0.52,145.0,0.7302904564315352,8.34,,0.9420289855072463,135.3846153846154,32.71506849315068,fw,0.4666666666666667,0.7277009537822546,0.4247790591160983,-0.006427602108768503,-0.429917943176462,-0.15953338299724767,-0.6062720378068182,0.015602949535615675,-0.3789821112045211,0.7072566639217465,,1.8856313053636622,-0.12955308004775137,-2.974143262432846,31.0
0,12,0.0,18,Team Bison,USA,1981-09-28,Sammy,70.0,70.0,Morgan,"Minneapolis, Minnesota",Sammy Morgan,The Squeeze,,3.74,1.05,Orthodox,0.22,0.4,0.5,0.2,1.43,0.0,170.0,0.2807486631016043,4.79,2.86,,11.013986013986015,37.586301369863016,ww,0.6,0.19873616660259055,-0.9957961356435169,-1.34301452975348,-0.9398080604938592,-0.5123152914632503,-0.03403456456575369,-1.505745804755249,-0.8091108182171592,-0.37130786697675916,0.07955665915852074,-0.5466554605855096,0.24797506513025092,,30.0
0,6,0.0,10,United Gym,Poland,1990-02-20,Damian,65.0,68.0,Stasiak,Lodz,Damian Stasiak,Webster,70.0,3.1,1.86,Orthodox,0.36,0.52,0.6,0.35,2.64,0.43,135.0,0.6,4.96,4.4,1.0769230769230769,10.568181818181818,29.183561643835617,bw,0.625,-0.22997151496347923,-0.617416627766858,-0.345756614248428,-0.2828119268281642,0.12581082731740803,0.7923000234535473,-0.22941465065094507,-0.5391091490635543,-0.5328055656234189,0.2796404585942553,-0.6427241200311835,-0.7283428767373331,1.8771590989120872,16.0
0,4,0.0,11,Fit NHB,USA,1993-08-04,Ray,64.0,64.0,Borg,"Albuquerque, New Mexico",Ray Borg,The Tazmexican Devil,63.0,1.95,1.29,Orthodox,0.48,0.46,1.3,0.48,3.39,0.38,135.0,0.6615384615384615,3.24,2.6076923076923078,0.984375,5.707964601769912,25.72876712328767,bw,0.7333333333333333,-0.7132996520821321,-0.9181152019798741,0.6539774265969783,-0.8252544750067661,0.5781944404374492,1.269750739532406,-0.3877316365652737,-0.4535664665453768,-1.0663724606182627,-0.08731090226118197,-0.7326399458189877,-1.4286544655989375,-1.1582123929414136,15.0
0,3,0.0,13,Dinky Ninjas,Scotland,1985-12-23,Joanne,66.0,66.0,Calderwood,Glasgow,Joanne Calderwood,JoJo,65.0,4.14,5.86,Orthodox,0.5,0.49,0.7,0.52,1.61,0.53,125.0,1.415458937198068,10.0,2.3000000000000003,0.9848484848484849,54.59627329192546,33.347945205479455,flw,0.8125,0.47573341481473114,1.9750917624124678,0.8586061174813265,-0.5836639167557651,0.7318103455408914,0.1640525643028649,0.07152708908871809,0.7021270130320115,1.5066429425431904,-0.1359666646705973,0.09214548311340306,0.48110992011866555,-1.1268073961021108,16.0
0,3,0.0,11,American Top Team,USA,1986-08-24,Charles,69.0,70.0,Rosa,"Peabody, Massachusetts",Charles Rosa,Boston Strong,69.0,4.0,3.85,Switch,0.36,0.51,1.1,0.34,2.93,0.5,145.0,0.9625,7.85,2.6636363636363636,1.0,19.7098976109215,32.679452054794524,fw,0.7857142857142857,0.32176294210109846,0.6267350460015106,-0.4271433765009757,-0.34642747275513874,0.17583606447141925,0.8283998513545168,-0.04512204325163983,-0.06397161827213055,0.5471153716431474,0.07207363933680909,-0.4609355655873181,-0.13661267351132417,-0.8151325497482462,14.0
0,3,0.0,14,Blackzilians,Brazil,1986-07-20,Gilbert,70.0,70.0,Burns,"Niteroi, Rio de Janeiro",Gilbert Burns,Durinho,71.0,3.43,3.09,Orthodox,0.41,0.57,0.7,0.37,2.34,0.38,155.0,0.900874635568513,6.52,3.342857142857143,1.0142857142857142,19.807692307692307,32.775342465753425,lw,0.8235294117647058,0.057485042633297824,0.3419027462180786,0.09169427273487914,0.22888127482133014,0.15074501569981855,0.38563423038919215,-0.24854183149757988,-0.0467559883044696,0.2269356695075275,0.18068274986741317,-0.2955665466266231,-0.5364669382847274,-0.3454517635253751,17.0
